x,y,timestamp,targetX,targetY
186.15,478.28,56750.39999985695,148.20,462.14
210.22,453.86,56783.89999985695,157.51,460.90
246.15,455.04,56816.799999952316,170.80,460.02
221.99,461.42,56850.700000047684,178.48,460.23
242.35,458.57,56883.700000047684,188.06,459.98
259.58,466.07,56917.09999990463,198.79,460.90
344.60,430.87,56950.799999952316,220.66,456.39
420.90,400.58,56983.700000047684,250.70,448.02
448.23,386.33,57017.39999985695,280.33,438.77
471.74,373.07,57050.5,309.04,428.91
491.28,360.75,57083.89999985695,336.38,418.69
517.22,330.71,57116.89999985695,363.50,405.49
551.39,359.71,57150.09999990463,391.69,398.62
559.07,335.60,57184.700000047684,416.79,389.17
549.09,325.82,57216.5,436.64,379.67
563.97,348.41,57250.89999985695,455.74,374.98
554.77,363.96,57283.39999985695,470.59,373.33
544.82,377.70,57316.89999985695,481.73,373.98
540.20,359.47,57350.39999985695,490.50,371.81
558.33,350.95,57383.59999990463,500.67,368.68
531.94,368.55,57417.5,505.36,368.66
487.45,382.56,57450.5,502.68,370.74
449.11,394.46,57483.5,494.64,374.30
418.14,397.80,57517.200000047684,483.17,377.83
359.50,414.88,57550.39999985695,464.62,383.38
318.02,435.03,57583.89999985695,442.63,391.13
362.34,413.31,57616.700000047684,430.58,394.46
364.01,417.01,57650.59999990463,420.60,397.84
365.23,417.95,57683.59999990463,412.29,400.86
400.62,401.88,57716.700000047684,410.54,401.01
387.93,422.69,57750.299999952316,407.15,404.26
377.34,440.62,57783.299999952316,402.68,409.72
369.76,444.25,57817,397.74,414.90
349.42,452.21,57850,390.49,420.49
345.77,472.80,57883.799999952316,383.79,428.34
300.56,474.75,57916.700000047684,371.30,435.30
281.72,474.22,57949.799999952316,357.87,441.14
274.97,474.82,57984.200000047684,345.43,446.19
306.06,470.48,58016.5,339.53,449.83
332.06,460.48,58051,338.41,451.43
324.20,463.60,58083.59999990463,336.28,453.26
303.50,470.27,58118.700000047684,331.36,455.81
327.23,459.52,58149.299999952316,330.74,456.36
341.41,458.98,58182.59999990463,332.34,456.76
327.87,444.86,58216.299999952316,331.67,454.97
306.76,470.51,58249.59999990463,327.93,457.30
304.32,450.90,58283.39999985695,324.39,456.34
326.49,424.81,58315.799999952316,324.71,451.61
323.22,419.75,58349.700000047684,324.48,446.83
296.06,415.73,58383,320.22,442.17
315.39,411.80,58415.89999985695,319.49,437.61
333.09,420.50,58448.5,321.53,435.05
384.59,414.28,58482.39999985695,330.99,431.93
423.17,399.86,58516.89999985695,344.82,427.12
432.65,393.97,58550.09999990463,357.99,422.15
453.80,388.98,58582.799999952316,372.36,417.17
480.24,363.57,58617.299999952316,388.55,409.13
499.79,384.67,58649.799999952316,405.23,405.46
528.72,346.19,58684.200000047684,423.76,396.57
526.31,336.40,58719.299999952316,439.14,387.54
514.86,356.30,58749.799999952316,450.50,382.86
494.49,359.04,58783.39999985695,457.10,379.29
457.07,373.42,58815.700000047684,457.09,378.41
435.51,367.45,58849.299999952316,453.86,376.76
408.04,363.78,58883.200000047684,446.98,374.82
401.03,364.51,58916.89999985695,440.09,373.27
361.30,383.67,58949.799999952316,428.27,374.83
327.01,402.74,58983,413.08,379.02
335.83,370.61,59017,401.49,377.75
322.80,353.56,59050.299999952316,389.69,374.12
275.08,351.50,59082.5,372.50,370.73
216.21,383.92,59117.299999952316,349.06,372.71
226.21,423.91,59149.89999985695,330.63,380.39
249.65,426.26,59183.200000047684,318.48,387.27
247.57,454.62,59216.700000047684,307.85,397.37
271.76,457.27,59249.200000047684,302.43,406.36
266.03,477.49,59282.89999985695,296.97,417.03
259.93,469.32,59317.09999990463,291.42,424.87
275.24,454.11,59350.5,288.99,429.26
288.87,440.31,59382.59999990463,288.97,430.91
303.60,442.21,59416.89999985695,291.17,432.61
310.10,447.31,59449.59999990463,294.01,434.81
295.21,448.32,59483.5,294.19,436.84
289.82,441.09,59517.39999985695,293.53,437.48
301.71,478.16,59557.09999990463,294.76,443.58
295.13,467.72,59590.09999990463,294.81,447.20
408.22,549.51,59622.09999990463,311.83,462.55
539.68,627.79,59651.200000047684,346.00,487.33
676.20,696.53,59681.799999952316,395.53,518.71
730.03,693.03,59715.5,445.71,544.86
717.60,701.70,59749.59999990463,486.49,568.39
712.91,666.60,59781.799999952316,520.45,583.12
634.45,649.84,59815.59999990463,537.55,593.13
579.38,627.66,59848.700000047684,543.83,598.31
525.96,596.17,59882.200000047684,541.15,597.99
486.14,584.80,59916.799999952316,532.90,596.01
482.46,523.89,59948.89999985695,525.33,585.19
467.97,487.53,59982.09999990463,516.73,570.54
446.84,427.22,60015.299999952316,506.24,549.04
415.73,396.99,60049.200000047684,492.67,526.23
415.33,394.65,60082.89999985695,481.07,506.50
478.56,383.47,60116.09999990463,480.69,488.04
522.11,366.23,60149.200000047684,486.90,469.77
553.93,361.51,60181.700000047684,496.96,453.53
578.45,362.43,60216,509.18,439.87
565.71,397.49,60249.200000047684,517.66,433.51
552.45,426.72,60283,522.88,432.49
523.47,539.44,60316.59999990463,522.97,448.53
477.06,615.47,60349.89999985695,516.08,473.57
426.87,692.41,60382.39999985695,502.70,506.40
458.97,741.33,60848.09999990463,496.14,541.64
422.47,637.06,60882,485.09,555.95
405.70,563.37,60916,473.18,557.06
368.21,516.81,60949.299999952316,457.44,551.03
344.02,485.36,60982,440.42,541.18
318.87,451.42,61016,422.19,527.71
305.23,417.55,61049,404.65,511.19
329.62,423.71,61081.89999985695,393.39,498.07
343.69,405.96,61115.799999952316,385.94,484.25
360.39,388.86,61148.89999985695,382.10,469.94
374.26,369.22,61182.5,380.93,454.83
354.74,355.59,61216.299999952316,377.00,439.95
325.45,341.95,61248.799999952316,369.27,425.25
361.47,368.93,61282.5,368.10,416.80
363.45,366.13,61316.39999985695,367.40,409.20
382.89,375.39,61349.299999952316,369.72,404.13
398.56,382.66,61382.5,374.05,400.91
427.72,351.20,61416.59999990463,382.10,393.45
451.91,325.28,61449.5,392.57,383.23
398.46,329.06,61482.700000047684,393.45,375.10
405.42,341.09,61516.200000047684,395.25,370.00
415.63,346.74,61549.5,398.31,366.51
357.57,341.36,61582.5,392.20,362.74
333.74,374.27,61616.39999985695,383.43,364.47
298.43,388.45,61648.5,370.68,368.06
297.90,393.63,61682.299999952316,359.76,371.90
281.33,405.61,61715.59999990463,348.00,376.96
262.69,409.96,61748.799999952316,335.20,381.91
271.44,414.48,61782.200000047684,325.64,386.79
257.01,412.87,61815.5,315.34,390.70
245.80,411.01,61849,304.91,393.75
272.22,361.41,61882.700000047684,300.01,388.90
275.95,347.21,61916.09999990463,296.40,382.64
282.79,359.02,61949.39999985695,294.36,379.10
277.75,365.88,61982.39999985695,291.87,377.12
305.09,346.75,62016.200000047684,293.85,372.56
327.55,376.27,62048.89999985695,298.91,373.12
339.34,391.43,62082.200000047684,304.97,375.87
339.89,384.38,62118.799999952316,310.21,377.14
344.38,397.46,62149.39999985695,315.33,380.19
341.05,404.25,62182.200000047684,319.19,383.80
315.40,409.44,62215.700000047684,318.62,387.65
319.85,424.17,62249.09999990463,318.81,393.12
333.90,435.49,62282.700000047684,321.07,399.48
339.28,533.22,62315.799999952316,323.80,419.54
323.45,554.61,62350.299999952316,323.75,439.80
389.51,682.30,62382.89999985695,333.61,476.18
572.33,714.70,62915.200000047684,369.42,511.95
507.02,587.84,62948.700000047684,390.06,523.34
460.47,490.19,63019,400.62,518.37
542.27,331.12,65879,421.87,490.28
767.02,320.71,65931.89999985695,473.64,464.84
821.09,228.60,65974.09999990463,525.76,429.41
906.25,137.26,66003.39999985695,582.83,385.59
971.05,83.25,66039.29999995232,641.07,340.24
923.69,45.63,66247.20000004768,683.46,296.04
1005.48,240.59,66281.09999990463,731.76,287.73
978.43,395.44,66314.29999995232,768.76,303.88
903.35,512.44,66347.70000004768,788.95,335.17
747.36,617.53,66381.5,782.71,377.52
521.66,735.61,66414.89999985695,743.55,431.24
277.51,760.29,66448.39999985695,673.65,480.60
68.34,518.22,66615.79999995232,582.85,486.24
115.04,391.41,66657.39999985695,512.68,472.01
394.23,236.85,66702.09999990463,494.91,436.74
655.63,167.16,66745.70000004768,519.02,396.30
993.73,181.42,66780.59999990463,590.23,364.07
773.12,236.13,67914.09999990463,617.66,344.88
490.67,259.63,67966.59999990463,598.61,332.09
643.48,281.26,68019.70000004768,605.34,324.47
789.99,280.59,68055.70000004768,633.04,317.89
1004.18,335.07,68088.89999985695,688.71,320.46
956.30,499.39,68230.79999995232,728.85,347.30
885.24,524.30,68263.59999990463,752.31,373.85
830.39,559.67,68298.39999985695,764.02,401.72
834.87,539.34,68330.89999985695,774.65,422.37
903.20,503.44,68363.89999985695,793.93,434.53
965.64,484.19,68397.59999990463,819.69,441.98
937.03,507.54,68430.79999995232,837.29,451.81
750.03,523.39,68463.09999990463,824.20,462.55
745.11,519.01,68496.20000004768,812.34,471.02
874.54,551.23,68530.79999995232,821.67,483.05
897.40,545.47,68563.09999990463,833.03,492.41
1005.01,550.21,68596.39999985695,858.82,501.08
962.36,446.50,68732.70000004768,874.36,492.90
996.21,361.80,68765.20000004768,892.63,473.23
1019.09,322.13,68801.79999995232,911.60,450.57
1022.98,14.94,70397.09999990463,928.31,385.22
996.41,508.17,71699.20000004768,938.52,403.66
926.06,562.70,71730.5,936.65,427.52
929.00,614.58,71762.79999995232,935.51,455.58
813.80,689.60,71796.5,917.25,490.68
760.34,761.10,71829.79999995232,893.71,531.25
906.53,761.05,71951.59999990463,895.64,565.72
1004.91,740.98,71983.29999995232,912.03,592.01
1008.87,465.02,72678.39999985695,926.55,572.96
968.79,521.49,72711.79999995232,932.89,565.24
958.70,546.06,72746.29999995232,936.76,562.36
905.12,518.99,72778.89999985695,932.01,555.86
865.94,554.26,72812.20000004768,922.10,555.62
890.88,558.08,72845.5,917.42,555.99
898.33,575.49,72878.89999985695,914.56,558.91
857.85,560.56,72911.70000004768,906.05,559.16
851.55,548.09,72945.79999995232,897.87,557.50
772.40,573.73,72979.09999990463,879.05,559.93
678.75,584.43,73012.20000004768,849.01,563.61
730.60,574.46,73045.59999990463,831.25,565.24
736.10,590.84,73079.09999990463,816.97,569.08
745.72,631.46,73113.09999990463,806.29,578.43
769.10,616.07,73145.89999985695,800.71,584.08
781.43,640.96,73179,797.82,592.61
730.08,653.16,73212,787.65,601.69
803.00,684.38,73245.39999985695,789.96,614.10
815.35,664.22,73279.09999990463,793.76,621.61
769.27,673.30,73312,790.09,629.37
696.08,688.97,73345.59999990463,775.99,638.31
650.67,681.44,73378.79999995232,757.19,644.78
600.69,625.02,73411.89999985695,733.72,641.81
525.90,616.05,73445.5,702.54,637.95
521.85,618.67,73478.59999990463,675.44,635.06
459.44,611.86,73512.20000004768,643.04,631.58
413.70,610.55,73546.79999995232,608.64,628.42
424.57,623.41,73578.5,581.03,627.67
408.42,641.21,73612.29999995232,555.14,629.70
436.56,628.93,73645.5,537.35,629.59
380.18,614.31,73680,513.77,627.29
350.24,622.30,73711.59999990463,489.24,626.55
351.27,640.85,73744.70000004768,468.55,628.69
363.55,647.00,73778.89999985695,452.80,631.44
387.05,689.41,73811.89999985695,442.94,640.13
391.00,673.58,73845.29999995232,435.15,645.15
417.45,673.80,73878.70000004768,432.49,649.45
340.56,659.54,73912.29999995232,418.70,650.96
296.42,625.99,73947.89999985695,400.36,647.21
329.29,643.36,73979.29999995232,389.70,646.64
373.68,645.20,74011.79999995232,387.30,646.42
333.57,646.04,74045.09999990463,379.24,646.36
358.89,662.23,74078.5,376.19,648.74
373.98,685.15,74111.79999995232,375.86,654.20
318.83,668.24,74145.09999990463,367.30,656.31
271.98,653.26,74178,353.00,655.85
292.00,652.58,74211.89999985695,343.85,655.36
304.87,639.24,74245.39999985695,338.00,652.94
332.01,636.58,74278.70000004768,337.11,650.49
252.09,585.14,74311.89999985695,324.35,640.69
146.82,575.97,74345.89999985695,297.72,630.98
90.17,577.13,74378.59999990463,266.59,622.90
89.77,528.96,74411.89999985695,240.07,608.81
133.23,547.54,74445.29999995232,224.04,599.62
204.57,503.43,74478.59999990463,221.12,585.19
214.91,508.57,74511.70000004768,220.19,573.70
235.28,481.06,74545,222.45,559.80
211.85,474.41,74579.5,220.86,546.99
215.22,468.22,74612.89999985695,220.02,535.18
192.08,494.75,74646.20000004768,215.83,529.11
179.05,528.84,74678.79999995232,210.31,529.07
234.90,562.94,74712.39999985695,214.00,534.15
275.41,545.60,74746.39999985695,223.21,535.87
292.68,560.63,74787.89999985695,233.63,539.58
213.92,568.77,74820,230.67,543.96
200.23,589.91,74852.89999985695,226.11,550.85
241.00,619.69,74885.59999990463,228.34,561.18
171.75,600.78,74920.59999990463,219.85,567.12
264.69,578.82,74962.39999985695,226.58,568.87
278.44,561.58,75001.89999985695,234.36,567.78
276.54,547.26,75034.20000004768,240.68,564.70
324.03,507.72,75066.29999995232,253.19,556.15
399.81,482.84,75095.79999995232,275.18,545.16
384.04,491.96,75128.70000004768,291.51,537.18
428.87,469.81,75162.39999985695,312.11,527.07
507.81,452.15,75195.70000004768,341.47,515.83
713.40,452.66,75228.70000004768,397.26,506.36
818.39,388.41,75262.29999995232,460.43,488.67
863.40,348.46,75295.5,520.87,467.63
939.79,406.54,75494.59999990463,583.71,458.47
760.34,440.09,75520,610.21,455.71
685.65,458.47,75550.09999990463,621.52,456.13
537.81,484.89,75582.79999995232,608.97,460.44
413.54,492.29,75611.70000004768,579.65,465.22
304.57,504.67,75647.39999985695,538.39,471.14
243.43,497.79,75689.5,494.15,475.13
208.13,521.10,75728.59999990463,451.24,482.03
153.13,530.59,75761.29999995232,406.53,489.31
187.40,546.39,75794.5,373.66,497.88
181.01,524.65,75827.79999995232,344.76,501.89
124.87,571.67,75861.20000004768,311.78,512.36
126.54,567.24,75886.20000004768,283.99,520.59
138.12,557.39,75915.5,262.11,526.11
166.29,549.76,75948.09999990463,247.74,529.66
150.20,542.77,75978.29999995232,233.11,531.62
246.79,511.70,76012,235.16,528.64
288.12,502.78,76045.09999990463,243.10,524.76
346.18,508.00,76079.09999990463,258.56,522.24
286.90,492.14,76111.79999995232,262.81,517.73
375.33,483.58,76145.09999990463,279.69,512.61
443.48,488.29,76179.5,304.26,508.96
543.94,495.96,76211.29999995232,340.21,507.01
493.80,543.68,76245,363.25,512.51
529.46,558.52,76278.09999990463,388.18,519.41
522.24,564.21,76311.29999995232,408.29,526.13
434.63,563.27,76344.29999995232,412.24,531.70
353.55,581.06,76378.79999995232,403.44,539.11
253.65,591.09,76411.5,380.97,546.90
275.02,607.93,76444.29999995232,365.08,556.06
260.46,625.02,76477.89999985695,349.39,566.40
269.30,669.13,76510.79999995232,337.37,581.81
332.28,626.15,76544.20000004768,336.61,588.46
319.94,600.70,76577.59999990463,334.11,590.30
359.29,600.56,76601.09999990463,337.89,591.84
337.57,574.07,76630.89999985695,337.84,589.17
353.50,534.62,76660.79999995232,340.19,580.99
356.33,566.83,76694.29999995232,342.61,578.87
413.98,548.54,76727.70000004768,353.31,574.32
413.25,492.41,76760.70000004768,362.31,562.03
462.74,470.85,76794.79999995232,377.37,548.35
526.57,469.09,76827.5,399.75,536.46
542.76,487.72,76861.39999985695,421.20,529.15
534.91,471.39,76894.70000004768,438.26,520.49
525.04,492.61,76928.29999995232,451.28,516.31
487.26,504.82,76961.5,456.67,514.58
420.18,523.26,76994.70000004768,451.20,515.88
355.51,540.69,77028.09999990463,436.85,519.60
282.05,534.15,77061.39999985695,413.63,521.79
193.24,564.29,77094.89999985695,380.57,528.16
131.62,564.01,77127.89999985695,343.23,533.54
128.51,580.32,77160.59999990463,311.02,540.56
164.89,575.00,77194.5,289.10,545.72
162.80,578.58,77228.09999990463,270.16,550.65
183.64,596.48,77261.70000004768,257.18,557.53
127.32,593.35,77294.70000004768,237.70,562.90
135.06,611.12,77328.29999995232,222.30,570.13
205.33,636.08,77360.89999985695,219.76,580.02
259.47,657.02,77393.79999995232,225.71,591.57
310.99,675.27,77427.79999995232,238.50,604.13
283.17,664.10,77460.89999985695,245.20,613.12
256.23,657.91,77493.79999995232,246.86,619.84
244.35,631.48,77527.89999985695,246.48,621.59
291.90,573.46,77560.59999990463,253.30,614.37
323.99,611.62,77594.5,263.90,613.96
286.10,597.77,77627.59999990463,267.23,611.53
329.65,620.34,77661,276.59,612.85
316.04,625.40,77693.59999990463,282.51,614.73
289.80,627.99,77727.39999985695,283.60,616.72
265.26,630.25,77761,280.85,618.75
226.75,596.61,77793.70000004768,272.74,615.43
233.32,596.31,77828.59999990463,266.82,612.56
226.73,613.45,77860.70000004768,260.81,612.69
246.67,569.98,77893.70000004768,258.69,606.29
257.22,559.45,77917.59999990463,258.47,599.26
266.70,552.79,77947.09999990463,259.70,592.29
328.17,578.02,77977.5,269.97,590.15
412.47,598.94,78010.70000004768,291.35,591.47
524.33,645.76,78044.70000004768,326.29,599.61
641.34,610.29,78082,373.55,601.21
728.23,503.05,78117.89999985695,426.75,586.49
803.32,435.27,78146.89999985695,483.24,563.81
812.48,374.86,78177.29999995232,532.62,535.46
904.46,333.40,78210.5,588.40,505.15
956.44,301.08,78244.09999990463,643.61,474.54
967.14,249.54,78278,692.14,440.79
983.38,321.45,78309.70000004768,735.82,422.89
1023.42,421.70,78344.29999995232,778.96,422.71
987.66,515.47,78377.29999995232,810.27,436.63
901.40,578.95,78410.79999995232,823.94,457.98
790.30,621.39,78444.39999985695,818.89,482.49
695.66,666.29,78477.5,800.41,510.06
517.14,581.30,78510.70000004768,757.92,520.74
381.38,628.94,78544,701.44,536.97
298.01,659.08,78578.5,640.92,555.29
247.14,606.45,78610.89999985695,581.85,562.97
256.79,657.28,78643.70000004768,533.09,577.11
146.54,624.77,78677.20000004768,475.11,584.26
29.35,393.27,78815.79999995232,408.25,555.61
25.69,354.60,78850.09999990463,350.86,525.46
31.25,246.01,78883.79999995232,302.92,483.54
61.61,192.84,78916.5,266.73,439.94
105.34,102.06,78950.39999985695,242.52,389.26
114.45,9.37,78985.79999995232,223.31,332.27
192.54,39.43,79017.09999990463,218.69,288.35
325.55,22.26,79049.89999985695,234.72,248.43
414.32,100.63,79084.5,261.66,226.26
474.87,107.98,79116.09999990463,293.64,208.52
546.72,185.67,79149.29999995232,331.60,205.09
576.99,308.81,79178.39999985695,368.41,220.65
802.99,457.73,79210.59999990463,433.60,256.21
929.17,480.91,79244.09999990463,507.93,289.92
1020.50,539.98,79277.5,584.82,327.43
1016.27,747.21,79344.09999990463,649.54,390.39
859.88,672.98,217849.59999990463,681.09,432.78
881.25,604.56,217947.59999990463,711.11,458.55
740.68,546.12,218012.5,715.55,471.68
702.25,466.43,218053.09999990463,713.55,470.90
851.40,574.96,218094.89999985695,734.23,486.50
856.68,424.20,218129.29999995232,752.60,477.16
831.72,434.95,218169.5,764.47,470.83
877.29,426.57,218213.59999990463,781.39,464.19
855.81,366.99,218262.29999995232,792.55,449.61
858.71,345.82,218310.29999995232,802.48,434.04
893.00,382.57,218347.89999985695,816.05,426.32
840.60,414.57,218395.39999985695,819.74,424.56
832.77,363.73,218440,821.69,415.43
833.22,357.61,218481.5,823.42,406.76
891.29,296.26,218516.20000004768,833.60,390.18
881.30,320.76,218550.29999995232,840.76,379.77
816.34,307.02,218586.09999990463,837.09,368.86
815.64,315.24,218627,833.87,360.82
818.91,285.06,218663.89999985695,831.63,349.45
767.88,163.24,218702.29999995232,822.07,321.52
786.49,167.46,218744,816.73,298.41
798.60,182.52,218782.09999990463,814.01,281.03
797.88,177.94,218815.89999985695,811.59,265.56
713.70,246.29,218849.5,796.91,262.67
799.30,194.49,218898.5,797.27,252.45
794.78,261.33,218935.20000004768,796.89,253.78
714.81,387.70,218980.09999990463,784.58,273.87
612.65,467.02,219016.79999995232,758.79,302.84
427.54,603.17,219063.59999990463,709.10,347.89
270.00,682.98,219096,643.24,398.15
